id,url,title,domain,category,resource_type,topics,author,github_repository,image,icon,first_seen,last_seen
L01240,https://uisfx.com/,UI SFX: 936 Open-Source Interface Sound Effects,uisfx.com,Websites & products,Homepage,Design & frontend,,,https://uisfx.com/og-ui-sound-effects-v4.jpg,,2026-08-19T18:45:36Z,2026-08-19T18:45:36Z
L01241,https://github.com/thrashr888/alchemy/blob/main/WRITING.md,WRITING.md,github.com,Code & repositories,Source file,,thrashr888,thrashr888/alchemy,,https://github.com/favicon.ico,2026-08-19T18:58:19Z,2026-08-20T22:43:22Z
L01242,https://github.com/thrashr888/thrashr888-agent-kit/blob/main/skills/copy-review/SKILL.md,SKILL.md,github.com,Code & repositories,Source file,MCP & agent integrations; AI agents & automation,thrashr888,thrashr888/thrashr888-agent-kit,,,2026-08-20T22:43:22Z,2026-08-20T22:43:22Z
L01243,https://fx.sh/,"fx - Tiny, open, native coding agent",fx.sh,Websites & products,Homepage,AI coding & software development; AI agents & automation,,,https://fx.sh/og.png,https://fx.sh/favicon.png,2026-08-20T23:25:29Z,2026-08-20T23:25:29Z
L01244,https://orchard.andon.dev/,Orchard - a native macOS GUI for Apple Containers,orchard.andon.dev,Websites & products,Homepage,Cloud & infrastructure,,,,,2026-08-20T23:25:48Z,2026-08-20T23:25:48Z
L01245,https://lassejlv.dk/skills/build-gpui-apps,lassejlv.dk/skills/build-gpui-apps,lassejlv.dk,Websites & products,Web page,MCP & agent integrations,,,,,2026-08-20T23:27:30Z,2026-08-20T23:27:30Z
L01246,https://github.com/lassejlv/skills/blob/main/skills/build-gpui-apps/references/apple-glass.md,apple-glass.md,github.com,Code & repositories,Source file,MCP & agent integrations,lassejlv,lassejlv/skills,,,2026-08-20T23:28:58Z,2026-08-20T23:28:58Z
L01247,https://github.com/brijr/iris,brijr/iris,github.com,Code & repositories,Repository,,brijr,brijr/iris,,,2026-08-20T23:29:41Z,2026-08-20T23:29:41Z
L01248,https://getoffprint.com/,Offprint — Read it later. On paper.,getoffprint.com,Websites & products,Homepage,,,,https://getoffprint.com/assets/og-image.jpg?v=jmbzbvihs,https://getoffprint.com/apple-touch-icon.png,2026-08-20T23:30:16Z,2026-08-20T23:30:16Z
L01249,https://tasklet.ai/blog/2026-08-12-agent-memory,Introducing Memory: Agents that learn & improve over time | Tasklet,tasklet.ai,Articles & announcements,Article or announcement,Agent memory & knowledge; AI agents & automation; AI models & research,,,https://assets.tasklet.ai/memory-for-agents/introducing-memory-blog.png,https://tasklet.ai/apple-touch-icon.png,2026-08-20T23:30:30Z,2026-08-20T23:30:30Z
L01250,https://learn-inference.com/,"Learn Inference: inference engineering, explained interactively",learn-inference.com,Websites & products,Homepage,Cloud & infrastructure,,,https://learn-inference.com/opengraph-image?6d215197eb08f619,https://learn-inference.com/apple-icon?d4d1f78b332832e2,2026-08-20T23:31:42Z,2026-08-20T23:31:42Z
L01251,https://atatapp.com/,'@@ for Mac — Your AI agent in any text field,atatapp.com,Websites & products,Homepage,AI agents & automation; AI models & research,,,https://atatapp.com/og.png,https://atatapp.com/assets/app-icon-192-DuWkx5d_.png,2026-08-20T23:31:55Z,2026-08-20T23:31:55Z
L01252,https://trychroma.com/foundation,Foundation,trychroma.com,Websites & products,Web page,,,,https://www.trychroma.com/foundation/og.png,,2026-08-20T23:36:10Z,2026-08-20T23:36:10Z
L01253,https://skydive.com/,Skydive,skydive.com,Websites & products,Homepage,,,,https://www.skydive.com/images/og/skydive-og.jpg,https://www.skydive.com/apple-touch-icon.png,2026-08-20T23:36:54Z,2026-08-20T23:36:54Z
L01254,https://chorus.com/,Chorus — AI Employees for Your Business,chorus.com,Websites & products,Homepage,AI models & research,,,https://chorus.com/opengraph-image,https://chorus.com/apple-icon.png?apple-icon.2c3810a3.png,2026-08-20T23:37:01Z,2026-08-20T23:37:01Z
L01255,https://x.com/chatgpt/status/2090499359641329950,ChatGPT (@ChatGPT) on X,x.com,Social media & discussions,Social post,,ChatGPT,,https://pbs.twimg.com/amplify_video_thumb/2090496604902129664/img/Y68eRRP0ECUtj79S.jpg,https://x.com/apple-touch-icon.png,2026-08-22T00:06:15Z,2026-08-22T00:06:15Z
L01256,https://openrouter.ai/stealth/ox-alpha,Ox Alpha - API Pricing & Providers,openrouter.ai,Websites & products,Web page,AI models & research; Developer tools,,,https://openrouter.ai/stealth/ox-alpha/opengraph-image-1oizug?abd1ffaa6102aa5f,https://openrouter.ai/favicon/glyph.png,2026-08-22T00:06:24Z,2026-08-22T00:06:24Z
L01257,https://github.com/ripienaar/free-for-dev,ripienaar/free-for-dev,github.com,Code & repositories,Repository,,ripienaar,ripienaar/free-for-dev,,,2026-08-22T00:08:06Z,2026-08-22T00:08:06Z
L01258,https://lefthook.dev/,What is Lefthook? - Lefthook,lefthook.dev,Websites & products,Homepage,,,,https://lefthook.dev/assets/lefthook.png,,2026-08-22T00:09:25Z,2026-08-22T00:09:25Z
L01259,https://is-agentic.com/,Is Agentic by Vercel — AI Agent Readiness Score,is-agentic.com,Websites & products,Homepage,AI agents & automation; AI models & research,,,https://is-agentic.com/opengraph-image?v=2,,2026-08-22T00:10:01Z,2026-08-22T00:10:01Z
L01260,https://endless.lakebed.app/,endless.lakebed.app,endless.lakebed.app,Websites & products,Homepage,,,,,,2026-08-22T00:11:05Z,2026-08-22T00:11:05Z
L01261,https://ai.meta.com/meta-ai/assistant,"Meta AI: Your personal AI assistant & chatbot | Ask, chat & more",ai.meta.com,Websites & products,Web page,AI models & research,,,https://instagram.fcfb2-1.fna.fbcdn.net/v/t39.2365-6/662877571_1296718859219531_6722262046460251051_n.webp?_nc_cat=101&ccb=7-5&_nc_sid=aa6a2f&_nc_ohc=LzgkoHzto3gQ7kNvwEO7IXw&_nc_oc=AdoHU5HigQKZH7Ac7yLY6o4x0toQic77tW1pMrnVaiSAAoR6NAzzBacfDXbU-GANC54xLcSDrg8YFZ0mLj9NGS3y&_nc_ad=z-m&_nc_cid=0&_nc_zt=14&_nc_ht=instagram.fcfb2-1.fna&_nc_gid=mFxvvAxJV5lF74H0CwplUQ&_nc_ss=7b39b&oh=00_AQFpRMAR-Th0BtLtBNNuIQjZ2bsBvGN7Eim4XVzfuYEwHw&oe=6A8EB239,https://static.xx.fbcdn.net/rsrc.php/yQ/r/0eWKxz9kEoF.webp,2026-08-22T00:39:58Z,2026-08-22T00:39:58Z
L01262,https://opensourceui.in/,"Opensource UI — Free, open-source, production-ready components for React & Next.js — built with TypeScript and Tailwind CSS.",opensourceui.in,Websites & products,Homepage,Design & frontend,,,https://opensourceui.in/opensourceui-banner.png,https://opensourceui.in/favicon.ico,2026-08-25T01:08:01Z,2026-08-25T01:08:01Z
L01263,https://github.com/kbhuw/gbird,kbhuw/gbird,github.com,Code & repositories,Repository,,kbhuw,kbhuw/gbird,,,2026-08-25T01:25:51Z,2026-08-25T01:25:51Z
L01264,https://x.com/kushbhuwalka/status/2092016368929608018,Kush (@kushbhuwalka) on X,x.com,Social media & discussions,Social post,,kushbhuwalka,,https://pbs.twimg.com/amplify_video_thumb/2092016051819278337/img/vbZyyveCGjUgH0k_.jpg,https://x.com/apple-touch-icon.png,2026-08-25T01:26:11Z,2026-08-25T01:26:11Z
L01265,https://laude.org/updates/headlong-a-microharness-for-persistent-agents,Headlong: a microharness for persistent agents // Laude Institute,laude.org,Websites & products,Web page,AI agents & automation,,,https://www.laude.org/images/updates/headlong-a-microharness-for-persistent-agents-hero.jpg,https://www.laude.org/images/logo/apple-touch-icon.png,2026-08-25T02:14:03Z,2026-08-25T02:14:03Z
L01266,https://truespar.com/sentio,Sentio - Open-Source Email Inbox API for AI Agents - Truespar,truespar.com,Websites & products,Web page,Productivity & collaboration; AI agents & automation; AI models & research; Developer tools,,,https://truespar.com/og/sentio-4f9c3be0.png,https://truespar.com/apple-touch-icon.png,2026-08-25T02:17:10Z,2026-08-25T02:17:10Z
L01267,https://github.com/truespar/sentio,truespar/sentio,github.com,Code & repositories,Repository,,truespar,truespar/sentio,,,2026-08-25T02:17:18Z,2026-08-25T02:17:18Z
L01268,https://dactyl.dev/,Dactyl — build a real app by describing it,dactyl.dev,Websites & products,Homepage,,,,,https://dactyl.dev/apple-touch-icon.png,2026-08-26T16:45:33Z,2026-08-26T16:45:33Z
L01269,https://gitwal.io/,gitwal.io,gitwal.io,Websites & products,Homepage,,,,,,2026-08-26T16:48:00Z,2026-08-26T16:48:00Z
L01270,https://github.com/tobi/walgit,tobi/walgit,github.com,Code & repositories,Repository,,tobi,tobi/walgit,,,2026-08-26T16:48:19Z,2026-08-26T16:48:19Z
L01271,https://hdls.tools/,headlesstools,hdls.tools,Websites & products,Homepage,,,,,https://hdls.tools/favicon.ico,2026-08-26T16:48:37Z,2026-08-26T16:48:37Z
L01272,https://gist.github.com/bdsqqq/1e7e6f454271d5f856a1176d0e800d89,gist.github.com/bdsqqq/1e7e6f454271d5f856a1176d0e800d89,gist.github.com,Code & repositories,Code snippet,,bdsqqq,,,,2026-08-26T16:49:16Z,2026-08-26T16:49:16Z
L01273,https://x.com/bedesqui/status/2091991254963749046,Igor bedesqui (@bedesqui) on X,x.com,Social media & discussions,Social post,,bedesqui,,https://pbs.twimg.com/card_img/2090790380333629440/hBKePg_L?format=png&name=orig,https://x.com/apple-touch-icon.png,2026-08-26T16:49:52Z,2026-08-26T16:49:52Z
L01274,https://x.com/hamiltonulmer/status/2091904111008751626,Hamilton Ulmer (@hamiltonulmer) on X,x.com,Social media & discussions,Social post,,hamiltonulmer,,https://pbs.twimg.com/amplify_video_thumb/2091894235503194113/img/1ZdKChIKLPP7nc-R.jpg,https://x.com/apple-touch-icon.png,2026-08-26T16:50:46Z,2026-08-26T16:50:46Z
L01275,https://getmoshi.app/desktop,Moshi Desktop — From baby monitor to control room,getmoshi.app,Websites & products,Web page,,,,https://getmoshi.app/og-desktop.jpg,https://getmoshi.app/icon.png,2026-08-26T16:51:43Z,2026-08-26T16:51:43Z
L01276,https://x.com/rough__sea/status/2092091242377265562,Ryan Dahl (@rough__sea) on X,x.com,Social media & discussions,Social post,,rough__sea,,https://pbs.twimg.com/media/HQiFVApagAAH3-H.jpg:large,https://x.com/apple-touch-icon.png,2026-08-26T16:52:07Z,2026-08-26T16:52:07Z
L01277,https://reflectdb.dev/,reflectdb — real-time sync engine for TypeScript,reflectdb.dev,Websites & products,Homepage,,,,https://reflectdb.dev/og.png,,2026-08-26T16:52:19Z,2026-08-26T16:52:19Z
L01278,https://x.com/lukepierceops/status/2091949409231880377,Luke Pierce (@lukepierceops) on X,x.com,Social media & discussions,Social post,,lukepierceops,,https://pbs.twimg.com/media/HQfoJ2oWcAAXFmc.jpg:large,https://x.com/apple-touch-icon.png,2026-08-26T16:54:05Z,2026-08-26T16:54:05Z
L01279,https://tryclave.ai/writings/the-bounded-stack,The Bounded Stack,tryclave.ai,Websites & products,Web page,AI models & research,,,https://tryclave.ai/writings/the-bounded-stack/01-automat-interior-1906-ascii.webp,https://tryclave.ai/favicon.ico,2026-08-26T16:54:52Z,2026-08-26T16:54:52Z
L01280,https://x.com/semochkin_alex/status/2091815761044029800,Alex (@semochkin_alex) on X,x.com,Social media & discussions,Social post,,semochkin_alex,,https://pbs.twimg.com/media/HQefUHUWcAAPOUk.jpg:large,https://x.com/apple-touch-icon.png,2026-08-26T16:55:12Z,2026-08-26T16:55:12Z
L01281,https://solidjs.com/blog/async-solid-write-sync-run-async,solidjs.com/blog/async-solid-write-sync-run-async,solidjs.com,Articles & announcements,Article or announcement,,,,,,2026-08-26T17:06:30Z,2026-08-26T17:06:30Z
L01282,https://ordinals.com/content/78a915a9b7590a229e3308ae86bd1d24a23ca1f2e1d95556380f8d56b25025a8i0,ordinals.com/content/78a915a9b7590a229e3308ae86bd1d24a23ca1f2e1d95556380f8d56b25025a8i0,ordinals.com,Websites & products,Web page,,,,,,2026-08-26T20:32:12Z,2026-08-26T20:32:12Z
L01283,https://x.com/kingbootoshi/status/2091778509807010061,BOOTOSHI :crown: (@KingBootoshi) on X,x.com,Social media & discussions,Social post,,KingBootoshi,,https://pbs.twimg.com/media/HQd7MeYWEAACLSF.jpg:large,https://x.com/apple-touch-icon.png,2026-08-26T20:32:35Z,2026-08-26T20:32:35Z
L01284,https://vercel.com/blog/the-end-of-credential-sprawl-for-agents,vercel.com/blog/the-end-of-credential-sprawl-for-agents,vercel.com,Articles & announcements,Article or announcement,AI agents & automation,,,,,2026-08-26T20:32:49Z,2026-08-26T20:32:49Z
L01285,https://tunneru.knightkun.codes/,"tunneru | your localhost, on the public internet",tunneru.knightkun.codes,Websites & products,Homepage,,,,,,2026-08-26T20:33:37Z,2026-08-26T20:33:37Z
L01286,https://labs.google/playwithputty,"Play with Putty | Simple, Collaborative Vibe Coding",labs.google,Websites & products,Web page,AI coding & software development; Productivity & collaboration,,,,,2026-08-26T20:34:04Z,2026-08-26T20:34:04Z
L01287,https://vercel.com/blog/introducing-run,vercel.com/blog/introducing-run,vercel.com,Articles & announcements,Article or announcement,,,,,,2026-08-26T20:34:16Z,2026-08-26T20:34:16Z
L01288,https://developer.chrome.com/docs/ai/webmcp,WebMCP  |  AI on Chrome  |  Chrome for Developers,developer.chrome.com,Documentation & guides,Documentation,MCP & agent integrations; AI models & research; Developer tools,,,https://developer.chrome.com/static/docs/ai/webmcp/cover.png,https://www.gstatic.com/devrel-devsite/prod/v1acc34b77907f14029db47214a9900819f8c09315bec13906695eded017dc4b4/chrome/images/touchicon-180.png,2026-08-26T20:35:29Z,2026-08-26T20:35:29Z
L01289,https://commodore.net/store/commodore64,Commodore 64 Ultimate - Commodore,commodore.net,Websites & products,Web page,,,,https://commodore.net/content/uploads/2026/08/Commodore-77-hero-render-Website-2.jpg,https://commodore.net/content/uploads/2026/02/cropped-logo-chickenlips-512x-300x300.png,2026-08-26T20:35:42Z,2026-08-26T20:35:42Z
L01290,https://claude.com/blog/the-ai-native-sdlc-playbook,The AI-Native SDLC playbook | Claude by Anthropic,claude.com,Articles & announcements,Article or announcement,AI models & research,,,https://cdn.prod.website-files.com/68a44d4040f98a4adf2207b6/6a885727631521d0c3cd0a1b_og_the-ai-native-sdlc-playbook.jpg,https://claude.com/favicon.ico,2026-08-26T20:36:58Z,2026-08-26T20:36:58Z
L01291,https://github.com/context-labs/whip,context-labs/whip,github.com,Code & repositories,Repository,,context-labs,context-labs/whip,,,2026-08-26T20:38:18Z,2026-08-26T20:38:18Z
L01292,https://tryopentag.com/,OpenTag · Model Agnostic Claude Tag,tryopentag.com,Websites & products,Homepage,AI models & research,,,https://www.tryopentag.com/opengraph-image.png?opengraph-image.2xgdza1q_oobq.png,https://www.tryopentag.com/apple-icon.png?apple-icon.2ntl8x8ttm9oo.png,2026-08-26T20:39:07Z,2026-08-26T20:39:07Z
L01293,https://openworker.com/,OpenWorker — AI that gets your everyday tasks done,openworker.com,Websites & products,Homepage,AI models & research,,,,,2026-08-26T20:39:22Z,2026-08-26T20:39:22Z
L01294,https://warmwind.com/,warmwind,warmwind.com,Websites & products,Homepage,,,,https://warmwind.com/site-image.jpg,https://warmwind.com/favicon.png,2026-08-26T20:39:55Z,2026-08-26T20:39:55Z
L01295,https://pamir.ai/,Lapis One — A Dedicated Computer for Your Agents | Pamir,pamir.ai,Websites & products,Homepage,AI agents & automation; AI models & research,,,https://www.pamir.ai/pamir-lapisOne-OGImage-1.jpg,https://www.pamir.ai/apple-touch-icon.png?v=20260711,2026-08-26T20:43:49Z,2026-09-09T23:58:38Z
L01296,https://firecrawl.dev/developer-index,Developer Index: Code & Docs Search API for Coding Agents | Firecrawl,firecrawl.dev,Websites & products,Web page,AI coding & software development; AI agents & automation; Developer tools,,,https://www.firecrawl.dev/og.png,https://www.firecrawl.dev/favicon.ico,2026-08-26T20:55:22Z,2026-08-26T20:55:22Z
L01297,https://tortie.sh/,Tortie | One window for every coding agent,tortie.sh,Websites & products,Homepage,AI coding & software development; AI agents & automation,,,https://tortie.sh/og/tortie-og.png,https://tortie.sh/brand/apple-touch-icon-180.png,2026-08-26T20:55:40Z,2026-08-26T20:55:40Z
L01298,https://wondering.app/open-textbooks,Wondering - Learn What You Thought You Couldn't,wondering.app,Websites & products,Web page,,,,https://wondering.app/wondering-social-card.jpg?v=2,https://wondering.app/apple-touch-icon.png,2026-08-26T20:55:56Z,2026-08-26T20:55:56Z
L01299,https://runloop.ai/,Runloop - Your AI Agent Accelerator,runloop.ai,Websites & products,Homepage,AI agents & automation; AI models & research,,,https://cdn.prod.website-files.com/68f6566c0817e720021136f4/6911ff58bdcee7cd3c119a17_OpenGraph.png,,2026-08-27T00:15:09Z,2026-08-27T00:15:09Z
L01300,https://modelcontextprotocol.io/community/working-groups/skills-over-mcp,Skills Over MCP Charter - Model Context Protocol,modelcontextprotocol.io,Websites & products,Web page,MCP & agent integrations,,,https://raw.githubusercontent.com/modelcontextprotocol/docs/2eb6171ddbfeefde349dc3b8d5e2b87414c26250/images/og-image.png,https://modelcontextprotocol.io/mintlify-assets/_mintlify/favicons/mcp/ebiVJzri-bsiCfVZ/_generated/favicon/apple-touch-icon.png,2026-08-27T03:19:21Z,2026-08-27T03:19:21Z
L01301,https://cursor.com/blog/git-at-any-scale,Git at any scale · Cursor,cursor.com,Articles & announcements,Article or announcement,AI coding & software development; Developer tools,,,https://ptht05hbb1ssoooe.public.blob.vercel-storage.com/assets/blog/blog-demo-animation-2ntJbzDU6xSEoHctbbXf2VUO4b2nxK.gif,https://cursor.com/marketing-static/apple-touch-icon-light.png,2026-08-27T09:22:52Z,2026-08-27T09:22:52Z
L01302,https://github.com/inkeep/open-knowledge,inkeep/open-knowledge,github.com,Code & repositories,Repository,Agent memory & knowledge,inkeep,inkeep/open-knowledge,,,2026-08-27T16:12:56Z,2026-08-27T16:12:56Z
L01303,https://github.com/kubestellar/hive/blob/v4/src/docs/architecture.md,architecture.md,github.com,Code & repositories,Source file,,kubestellar,kubestellar/hive,,,2026-08-27T16:55:29Z,2026-08-27T16:55:29Z
L01304,https://bezalel.sh/,Bezalel — super powers for your agent,bezalel.sh,Websites & products,Homepage,AI agents & automation,,,https://bezalel.sh/opengraph-image?6753143b4fa2de93,https://bezalel.sh/apple-touch-icon.png,2026-09-01T22:58:32Z,2026-09-01T22:58:32Z
L01305,https://opensession.com/,Open Session · Your team’s control room for coding agents,opensession.com,Websites & products,Homepage,AI coding & software development; AI agents & automation,,,https://www.opensession.com/opensession-social-landing.png,https://www.opensession.com/icon.png,2026-09-01T22:58:57Z,2026-09-01T22:58:57Z
L01306,https://vgpu.sh/,vgpu,vgpu.sh,Websites & products,Homepage,,,,https://vgpu.sh/hero/og.webp,,2026-09-01T22:59:27Z,2026-09-01T22:59:27Z
L01307,https://paseo.sh/,"Paseo – Run Claude Code, Codex, Copilot, OpenCode from anywhere",paseo.sh,Websites & products,Homepage,AI coding & software development; AI models & research,,,https://paseo.sh/og-image.png,https://paseo.sh/favicon.ico,2026-09-01T23:08:27Z,2026-09-10T07:40:54Z
L01308,https://director.sh/,Director — The (actual) Future of Agentic Coding,director.sh,Websites & products,Homepage,AI agents & automation,,,https://director.sh/og_image.jpg,https://director.sh/apple-icon.png?apple-icon.b3cb43aa.png,2026-09-01T23:09:23Z,2026-09-01T23:09:23Z
